LAT,LON,YEAR,MO,DY,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,WS10M,PS,QV2M,ALLSKY_SFC_SW_DWN
-37.63269,145.79811,1991,12,11,4.35,4.36,20.49,7.48,13.56,0.37,1.88,97.17,5.36,8.11
-37.63269,145.79811,1991,12,12,7.75,7.76,26.03,7.62,17.06,0.2,1.1,96.88,6.93,8.34
-37.63269,145.79811,1991,12,13,12.88,12.88,23.06,13.64,16.94,1.45,1.34,96.57,9.63,3.62
-37.63269,145.79811,1991,12,14,13.09,13.09,20.46,12.85,16.54,5.21,1,95.86,9.86,4.56
-37.63269,145.79811,1991,12,15,11.4,11.4,19.27,10.4,14.31,15.28,1.65,95.52,8.86,4.65
-37.63269,145.79811,1991,12,16,10.03,10.03,12.74,9.57,10.87,41.85,2.32,95.65,8.05,1.55
-37.63269,145.79811,1991,12,17,7.86,7.86,12.88,8.29,10.02,8.33,1.2,95.91,6.92,3.67
-37.63269,145.79811,1991,12,18,8.21,8.21,12.06,7.62,9.5,13.37,0.79,95.83,7.11,2.15
-37.63269,145.79811,1991,12,19,8.71,8.71,17.55,7.66,12.85,0.73,1.29,96.27,7.32,3.75
-37.63269,145.79811,1991,12,20,10.44,10.44,18.38,9.64,13.87,2.64,1.01,96.36,8.21,7.33
-37.63269,145.79811,1991,12,21,10.48,10.48,19.52,9.72,14.19,0.52,1.25,96.54,8.2,5.82
-37.63269,145.79811,1991,12,22,8.3,8.3,19.81,9.27,14.1,0.08,1.2,96.87,7.07,6.95
-37.63269,145.79811,1991,12,23,8.54,8.55,22.33,8.22,14.92,0.01,0.88,96.91,7.2,9.24
-37.63269,145.79811,1991,12,24,9.62,9.63,23.13,8.65,17.03,0.01,0.75,96.73,7.78,6.07
-37.63269,145.79811,1991,12,25,11.12,11.12,27.15,11.96,19.95,0,0.77,96.61,8.64,9.15
-37.63269,145.79811,1991,12,26,13.47,13.47,29.99,15.33,22.61,0.01,1.25,96.5,10.08,5.09
-37.63269,145.79811,1991,12,27,13.51,13.51,26.95,13.73,20.68,0.02,1.35,96.73,10.02,8.77
-37.63269,145.79811,1991,12,28,10.27,10.27,24.31,11.51,17.26,0.17,1.59,97.18,8.07,4.18
-37.63269,145.79811,1991,12,29,8.53,8.54,22.76,11.58,16.22,0.24,2.01,97.2,7.16,8.03
-37.63269,145.79811,1991,12,30,11.04,11.04,20.06,10.28,14.48,7.11,1.53,96.76,8.56,3.74
-37.63269,145.79811,1991,12,31,13.97,13.97,20.57,11.91,15.95,32.65,0.97,96.11,10.45,4.27
-37.63269,145.79811,1992,1,1,12.35,12.35,19.31,11.75,15.08,4.87,1.21,96.23,9.33,5.56
-37.63269,145.79811,1992,1,2,11.73,11.73,18.92,11.41,14.33,2.28,1.46,96.76,8.91,4
-37.63269,145.79811,1992,1,3,10.36,10.36,19.46,10.66,14.41,0.61,1.22,96.62,8.14,5.2
-37.63269,145.79811,1992,1,4,9.21,9.21,15.29,9.3,11.96,7.99,2.09,96.21,7.57,4.89
-37.63269,145.79811,1992,1,5,9.42,9.42,16.09,9.17,11.71,7.98,2.24,96.3,7.67,4.46
-37.63269,145.79811,1992,1,6,7.88,7.89,16.21,9.96,11.93,1.75,1.92,96.71,6.92,5.11
-37.63269,145.79811,1992,1,7,7.38,7.39,17.3,9.3,12.53,0.64,1.62,96.73,6.67,4.56
-37.63269,145.79811,1992,1,8,7.94,7.94,13.44,8.23,10.93,1.75,1.13,96.66,6.93,3.59
-37.63269,145.79811,1992,1,9,10.16,10.16,18.41,10.42,13.35,1.64,1.78,96.83,8.01,3.98
-37.63269,145.79811,1992,1,10,9.79,9.79,17.53,10.57,13.23,0.92,1.49,96.76,7.82,5.99
-37.63269,145.79811,1992,1,11,9.22,9.22,17.06,9.64,12.92,0.78,1.44,96.72,7.53,5.06
-37.63269,145.79811,1992,1,12,6.63,6.64,19.14,8.68,13.29,0.17,1.27,96.57,6.36,8.14
-37.63269,145.79811,1992,1,13,7.43,7.44,23.32,7.28,16.21,0.54,2.24,95.9,6.78,8.79
-37.63269,145.79811,1992,1,14,6.09,6.1,18.39,8.96,13.87,0.15,1.71,96.51,6.13,8
-37.63269,145.79811,1992,1,15,6.78,6.79,21.93,7.43,14.69,0,0.96,96.89,6.38,9.04
-37.63269,145.79811,1992,1,16,5.22,5.24,16.56,8.52,11.9,1.48,1.75,97.37,5.84,7.13
-37.63269,145.79811,1992,1,17,5.31,5.32,15.19,7.94,11.29,0.54,1.53,97.54,5.71,5.75
-37.63269,145.79811,1992,1,18,6.98,6.99,20.51,7.8,13.96,0.03,1.09,97.16,6.44,8.56
-37.63269,145.79811,1992,1,19,8.13,8.14,28.11,10.21,20.11,0,1.42,96.78,7.03,8.81
-37.63269,145.79811,1992,1,20,7.97,7.98,33.68,18.18,24.55,0,2.33,96.44,7.09,6.04
-37.63269,145.79811,1992,1,21,13.77,13.78,31.24,16.4,23.35,0.05,0.82,96.96,10.2,5.23
-37.63269,145.79811,1992,1,22,14.95,14.95,29.53,17.54,24.06,0.11,0.75,97.13,10.98,3.34
-37.63269,145.79811,1992,1,23,11.36,11.37,22.31,12.78,18.49,0.06,1.49,97.39,8.78,4.06
-37.63269,145.79811,1992,1,24,7.39,7.39,18.63,8.76,13.54,0.03,1.33,97.45,6.62,5.9
-37.63269,145.79811,1992,1,25,4.95,4.97,20.95,7.26,13.84,0.02,1.2,97.25,5.63,8.72
-37.63269,145.79811,1992,1,26,7.58,7.58,19.39,9.26,13.87,0.41,1.36,97.18,6.72,6.52
-37.63269,145.79811,1992,1,27,8.51,8.51,24.77,7.79,16.12,0.52,1.34,96.95,7.23,8.28
-37.63269,145.79811,1992,1,28,4.87,4.89,16.84,7.91,12.14,1.73,1.99,97.46,5.65,5.99
-37.63269,145.79811,1992,1,29,4.31,4.33,23.85,5.81,14.14,0,1.27,97.82,5.36,8.93
-37.63269,145.79811,1992,1,30,6.7,6.71,24.65,7.76,15.49,0.02,1.22,97.63,6.32,8.52
-37.63269,145.79811,1992,1,31,9.28,9.28,24.22,8.95,15.88,0.01,1.37,97.51,7.52,7.86
-37.63269,145.79811,1992,2,1,7.7,7.71,24.68,10.33,16.51,0.1,1.34,97.61,6.78,6.61
-37.63269,145.79811,1992,2,2,9.13,9.14,28.64,9.23,18.93,0.03,0.96,97.28,7.47,7.86
-37.63269,145.79811,1992,2,3,12.23,12.23,22.59,14,18.2,0.23,0.85,96.86,9.23,5.56
-37.63269,145.79811,1992,2,4,12.63,12.63,25.12,13.3,19.13,0.08,0.75,96.63,9.47,7.83
-37.63269,145.79811,1992,2,5,13.9,13.91,29.37,15.07,21.69,2.96,0.87,96.49,10.36,7.52
-37.63269,145.79811,1992,2,6,12,12,22.46,11.18,17.23,4.52,1.47,96.78,9.33,2.76
-37.63269,145.79811,1992,2,7,7.87,7.88,23.46,10.21,15.94,0.18,1.5,96.91,6.9,5.52
-37.63269,145.79811,1992,2,8,7.88,7.89,25.98,9.38,17.28,0.02,1.7,96.7,6.91,7.91
-37.63269,145.79811,1992,2,9,8.96,8.96,24.12,11.56,16.99,0.11,1.9,96.87,7.42,7.78
-37.63269,145.79811,1992,2,10,10.59,10.59,20.3,12.5,15.07,10.45,1.95,96.81,8.27,3.15
-37.63269,145.79811,1992,2,11,11.75,11.75,23.46,12.54,17.15,3.09,1.15,96.03,9.02,3.05
-37.63269,145.79811,1992,2,12,10.64,10.64,21.12,11.72,15.56,0.58,1.2,96.33,8.32,6.18
-37.63269,145.79811,1992,2,13,10.78,10.78,13.4,10.46,11.77,7.69,1.67,96.58,8.38,2.61
-37.63269,145.79811,1992,2,14,9.35,9.35,19.05,9.71,14.2,0.92,1.61,96.99,7.61,6.27
-37.63269,145.79811,1992,2,15,5.87,5.89,25.2,7.09,16.15,0.02,1,96.98,6.01,6.66
-37.63269,145.79811,1992,2,16,9.35,9.35,27.8,11.48,19.89,0.01,1.5,96.88,7.58,7.72
-37.63269,145.79811,1992,2,17,9.45,9.46,31.02,17.97,24.53,0.02,2.37,96.71,7.66,6.75
-37.63269,145.79811,1992,2,18,11.01,11.01,24.57,12.23,20.34,0.37,1.57,96.77,8.56,3.1
-37.63269,145.79811,1992,2,19,10.41,10.41,26.12,11.05,16.9,0.03,1.35,96.68,8.17,4.19
-37.63269,145.79811,1992,2,20,7.07,7.08,21.36,8.95,14.83,0.03,1.43,96.66,6.55,7.03
-37.63269,145.79811,1992,2,21,5.26,5.31,27.34,10.04,17.79,0.01,0.88,96.56,5.95,8.08
-37.63269,145.79811,1992,2,22,5.84,5.86,27.79,13.24,19.56,0,1.79,96.06,6.18,6.88
-37.63269,145.79811,1992,2,23,6.61,6.62,18.18,9.29,13.42,0.18,1.61,96.53,6.33,5.57
-37.63269,145.79811,1992,2,24,5.76,5.76,16.85,8.69,11.82,0.52,1.59,97.28,5.91,4.48
-37.63269,145.79811,1992,2,25,4.77,4.79,20.19,7.22,12.75,0.06,1.36,97.97,5.51,5.24
-37.63269,145.79811,1992,2,26,5.96,5.97,21.54,7.14,13.61,0,1.31,98.26,5.98,7
-37.63269,145.79811,1992,2,27,7.21,7.22,25.95,7.77,16.29,0,0.97,98.11,6.5,7.25
-37.63269,145.79811,1992,2,28,7.79,7.8,28.63,10.34,19.27,0,1.03,97.83,6.8,7.02
-37.63269,145.79811,1992,2,29,6.83,6.85,27.68,16.01,20.97,0.03,1.12,97.64,6.43,4.05
-37.63269,145.79811,1992,3,1,10.94,10.95,27.07,16.3,20.25,3.13,1.17,97.4,8.66,1.35
-37.63269,145.79811,1992,3,2,14.39,14.39,24.27,15.77,20.14,1.98,1.72,96.84,10.61,5.11
-37.63269,145.79811,1992,3,3,15.82,15.82,23.82,16.72,19.46,27.47,1.29,96.41,11.72,1.3
-37.63269,145.79811,1992,3,4,14.32,14.32,25.92,14.17,19.71,2.13,0.91,96.59,10.63,4.59
-37.63269,145.79811,1992,3,5,13.97,13.97,25.78,14.47,19.37,0.08,0.96,96.84,10.32,4.16
-37.63269,145.79811,1992,3,6,9.2,9.21,22.65,11.1,16.41,0.01,1.32,97.07,7.6,6.28
-37.63269,145.79811,1992,3,7,8.48,8.49,23.75,10.48,15.82,0,1.48,97.18,7.17,6.43
-37.63269,145.79811,1992,3,8,8.91,8.91,26.22,10.3,17.17,0,1.14,97.55,7.35,6.19
-37.63269,145.79811,1992,3,9,10.88,10.88,29.07,9.91,19.44,0,1,97.82,8.37,6.19
-37.63269,145.79811,1992,3,10,10.66,10.66,30.86,15.89,22.67,0.01,1.36,97.71,8.26,6.64
-37.63269,145.79811,1992,3,11,10.15,10.15,30.17,15.07,21.26,0.08,1.48,97.51,8.01,5.69
-37.63269,145.79811,1992,3,12,13.55,13.55,26.35,13.85,19.1,3.36,0.89,97.54,9.99,5.04
-37.63269,145.79811,1992,3,13,12.01,12.01,28.78,15.19,21.49,1.1,2.02,97.13,9.16,5.74
-37.63269,145.79811,1992,3,14,12.97,12.97,21.15,14.88,18.13,0.21,0.75,97.21,9.64,2
-37.63269,145.79811,1992,3,15,10.84,10.84,16.24,10.57,13.74,5.29,1.43,97.27,8.47,1.04
-37.63269,145.79811,1992,3,16,5.36,5.37,16.03,9.21,11.89,0.17,1.78,97.65,5.72,3.07
-37.63269,145.79811,1992,3,17,7.18,7.19,19.42,9.67,13.65,0.1,1.51,97.56,6.5,2.9
-37.63269,145.79811,1992,3,18,8.83,8.84,16.6,9.94,12.8,0.35,1.59,97.45,7.3,3.82
-37.63269,145.79811,1992,3,19,8.96,8.97,21.91,10.46,14.75,0.15,1.01,97.36,7.38,5.65
-37.63269,145.79811,1992,3,20,9.39,9.39,19.36,9.43,13.56,0.49,1.16,97.19,7.61,3.77
-37.63269,145.79811,1992,3,21,6.9,6.91,20.12,9.06,13.36,0.12,1.14,97.1,6.43,4.49
-37.63269,145.79811,1992,3,22,8.39,8.4,24.58,8.73,16.43,0.03,0.84,97.27,7.1,5.79
-37.63269,145.79811,1992,3,23,11.74,11.74,24.5,14.38,18.87,0.73,0.99,97.33,8.89,3.41
-37.63269,145.79811,1992,3,24,13.05,13.06,24.64,12.45,18.12,0.36,0.86,97.62,9.64,3.63
-37.63269,145.79811,1992,3,25,11.74,11.74,28.03,13.93,20.2,0.25,1.18,97.66,8.86,4.84
-37.63269,145.79811,1992,3,26,10.51,10.51,27.94,16.89,21.71,0.02,1.66,97.32,8.18,4.29
-37.63269,145.79811,1992,3,27,11.17,11.17,19.34,8.17,14.1,5.03,1.01,97.2,8.61,0.54
-37.63269,145.79811,1992,3,28,8.14,8.14,18.02,6.97,12.17,0.43,1.16,97.42,7,2.9
-37.63269,145.79811,1992,3,29,8.9,8.9,20.65,9.54,14.17,0.65,1.11,97.71,7.35,3.4
-37.63269,145.79811,1992,3,30,8.08,8.09,23.77,7.66,14.71,0.01,0.9,97.85,6.9,4.11
-37.63269,145.79811,1992,3,31,9.55,9.55,27.17,11.85,18.37,0.04,1.35,97.65,7.65,4.01
-37.63269,145.79811,1992,4,1,10.65,10.65,21.79,12.23,15.64,0.28,1.29,98.05,8.19,2.82
-37.63269,145.79811,1992,4,2,11.32,11.33,24.81,11.54,17.51,0.04,1.24,98.14,8.55,4.56
-37.63269,145.79811,1992,4,3,12.27,12.28,26.85,14.44,19.83,0,1.44,98.05,9.12,4.69
-37.63269,145.79811,1992,4,4,12.54,12.54,26.37,16.13,20.46,0.01,1.67,97.79,9.29,4.87
-37.63269,145.79811,1992,4,5,11.31,11.31,26.18,16.64,20.35,0.18,1.71,97.38,8.65,2.55
-37.63269,145.79811,1992,4,6,12.16,12.16,18.51,11.19,16.3,12.65,1.75,96.99,9.17,0.59
-37.63269,145.79811,1992,4,7,6.29,6.3,12.23,6.61,9.8,3.06,1.59,97.56,6.27,2.19
-37.63269,145.79811,1992,4,8,3.12,3.14,15.58,4.87,9.31,0.08,1.3,98.22,4.87,3.55
-37.63269,145.79811,1992,4,9,4.81,4.82,17.81,4.77,10.46,0.01,0.96,97.95,5.5,4.91
-37.63269,145.79811,1992,4,10,5.17,5.18,19.18,6.68,11.57,0,0.99,97.94,5.67,5.21
-37.63269,145.79811,1992,4,11,5.39,5.4,18.23,7.3,12.58,0.21,1.12,97.95,5.77,3.09
-37.63269,145.79811,1992,4,12,5.42,5.43,22.23,10.61,15.57,0.02,1.25,97.86,5.79,4.46
-37.63269,145.79811,1992,4,13,7.44,7.45,23.06,10.98,15.87,2.22,1.59,97.66,6.77,3.11
-37.63269,145.79811,1992,4,14,10.35,10.35,23.78,12.45,17.14,1.73,1.56,97.49,8.11,3.38
-37.63269,145.79811,1992,4,15,11.78,11.78,18.35,12.19,16.42,8.26,2.2,97,9,1.37
-37.63269,145.79811,1992,4,16,7.57,7.58,15.27,7.34,11.19,1.02,1.33,97.87,6.72,2.88
-37.63269,145.79811,1992,4,17,4.88,4.9,17.83,6.28,10.94,0.02,1.17,98.1,5.57,4.43
-37.63269,145.79811,1992,4,18,5.97,5.97,18.61,7.12,12.24,0,1.22,97.81,5.97,3.25
-37.63269,145.79811,1992,4,19,5.66,5.67,21.76,11.45,16.63,0.05,2.15,97.13,5.87,3.57
-37.63269,145.79811,1992,4,20,8.31,8.31,18.82,9.33,14.48,5.82,2.14,96.57,7.18,1.83
-37.63269,145.79811,1992,4,21,3.91,3.92,11.56,4.11,7.74,1.63,1.57,97.24,5.2,2.96
-37.63269,145.79811,1992,4,22,2.46,2.47,12.8,3.78,7.4,0.1,1.02,97.61,4.67,3.39
-37.63269,145.79811,1992,4,23,5.24,5.25,14.82,4.23,8.72,0.2,0.73,97.56,5.74,2.87
-37.63269,145.79811,1992,4,24,4.9,4.91,18.1,6.36,10.7,0.01,0.87,97.66,5.6,4.1
-37.63269,145.79811,1992,4,25,4.43,4.44,17.43,4.93,10.09,0.04,1.06,97.49,5.4,3.54
-37.63269,145.79811,1992,4,26,5.96,5.97,15.34,5.53,9.6,0.68,0.77,97.31,6.01,3.35
-37.63269,145.79811,1992,4,27,7.5,7.5,17.72,7.54,11.76,1.53,1.3,97.25,6.71,2.65
-37.63269,145.79811,1992,4,28,9.53,9.53,13.58,9.1,10.53,14.21,1.07,97.02,7.69,2.09
-37.63269,145.79811,1992,4,29,9.71,9.71,12.7,7.98,10.14,14.44,1.84,97.35,7.77,1.43
-37.63269,145.79811,1992,4,30,10.01,10.01,14.15,8.56,11.42,2.32,1.24,97.66,7.88,1.75
-37.63269,145.79811,1992,5,1,6.92,6.92,15.55,6.16,10.43,0.03,0.91,97.32,6.41,2.45
-37.63269,145.79811,1992,5,2,7.5,7.5,15.03,8.59,11.09,0.32,1.25,96.83,6.68,1.87
-37.63269,145.79811,1992,5,3,8.82,8.83,14.94,8.9,11.25,0.69,1.19,97.16,7.3,1.84
-37.63269,145.79811,1992,5,4,9.77,9.77,17.78,10.5,13.34,0.11,1.47,97.51,7.75,3.3
-37.63269,145.79811,1992,5,5,8.39,8.39,18.69,10.21,13.87,0.05,1.53,97.73,7.04,2.24
-37.63269,145.79811,1992,5,6,9.05,9.05,19.08,11.79,14.6,0.06,1.09,97.84,7.37,2.61
-37.63269,145.79811,1992,5,7,8.15,8.15,20.59,10.01,15.02,0.03,1.61,97.59,6.95,2.69
-37.63269,145.79811,1992,5,8,11.36,11.36,15.3,12.27,14.27,12.88,1.74,97.26,8.68,1.08
-37.63269,145.79811,1992,5,9,9.42,9.42,15.12,7.18,11.5,2.27,1.09,97.43,7.63,2.57
-37.63269,145.79811,1992,5,10,5.55,5.56,14.34,6.11,8.99,0.16,0.99,97.24,5.85,2.87
-37.63269,145.79811,1992,5,11,7.52,7.52,16.68,5.47,10.4,4.06,1.16,96.59,6.79,3.06
-37.63269,145.79811,1992,5,12,10.12,10.13,13.99,10.1,11.97,12.71,1.94,95.67,8.15,2.66
-37.63269,145.79811,1992,5,13,6.95,6.96,12.23,7.89,9.43,3.32,1.45,96.25,6.5,2.85
-37.63269,145.79811,1992,5,14,7.71,7.71,10.33,6.29,8.18,10.83,0.9,96.74,6.81,1.13
-37.63269,145.79811,1992,5,15,7.36,7.36,9.8,6.19,7.49,10.64,0.87,96.97,6.64,1.2
-37.63269,145.79811,1992,5,16,7.66,7.67,12.39,5.82,8.21,3.11,0.91,97.45,6.74,1.99
-37.63269,145.79811,1992,5,17,7.65,7.65,13.19,5.84,8.74,4.06,1.09,97.58,6.73,2.35
-37.63269,145.79811,1992,5,18,6.13,6.13,13.63,5.92,8.9,1.56,0.73,97.75,6.04,2.53
-37.63269,145.79811,1992,5,19,7.33,7.33,10.05,4.33,7.6,3.59,0.92,97.93,6.56,1.58
-37.63269,145.79811,1992,5,20,5.22,5.22,11.41,3.22,7.19,0.47,0.86,98.07,5.66,2.07
-37.63269,145.79811,1992,5,21,4.04,4.04,10.91,2.3,6.16,0.13,1.13,97.69,5.22,1.76
-37.63269,145.79811,1992,5,22,5.42,5.42,10.49,5.45,7.12,0.37,0.94,97.51,5.75,2.61
-37.63269,145.79811,1992,5,23,6.69,6.69,9.75,5.07,7.1,1.88,0.95,97.56,6.29,1.76
-37.63269,145.79811,1992,5,24,5.99,6,10.13,3.22,6.76,0.44,0.92,97.61,6,2.44
-37.63269,145.79811,1992,5,25,3.83,3.83,10.87,2.53,6.63,1.55,2.18,96.75,5.19,2.43
-37.63269,145.79811,1992,5,26,5.57,5.58,8.18,5.65,7.03,10.37,2.19,95.87,5.93,1.08
-37.63269,145.79811,1992,5,27,7.54,7.54,10.29,5.5,7.8,5.2,1.37,97.16,6.72,1.26
-37.63269,145.79811,1992,5,28,8.43,8.43,10.97,7.74,8.94,1.04,0.78,98.17,7.03,1.75
-37.63269,145.79811,1992,5,29,5.95,5.95,13.88,4.76,8.51,0.09,0.82,98.31,5.93,2.93
-37.63269,145.79811,1992,5,30,5.23,5.23,13.18,3.61,7.51,0.09,1.45,98.14,5.64,2.99
-37.63269,145.79811,1992,5,31,6.18,6.18,13.69,6.23,9.63,0.02,1.76,97.8,6.04,2.08
-37.63269,145.79811,1992,6,1,6.69,6.69,13.22,10.65,11.87,1.38,2.61,97.28,6.3,1.22
-37.63269,145.79811,1992,6,2,7.94,7.94,10.9,4.79,9.33,14.63,1.66,96.92,6.93,1.71
-37.63269,145.79811,1992,6,3,3.37,3.38,10.26,4.42,6.71,0.15,1.67,97.07,5.01,2.01
-37.63269,145.79811,1992,6,4,3.82,3.82,11.6,5.48,7.63,0.12,1.8,97.11,5.17,2.26
-37.63269,145.79811,1992,6,5,4.25,4.26,12.22,4.94,7.77,3.03,1.64,97.13,5.34,2.28
-37.63269,145.79811,1992,6,6,5.54,5.54,10.06,5.41,6.98,5.45,1.04,97.34,5.82,2.2
-37.63269,145.79811,1992,6,7,5.06,5.06,7.06,4.45,5.5,4.26,0.74,97.33,5.63,1.73
-37.63269,145.79811,1992,6,8,5.43,5.43,7.02,4.7,5.69,3.13,0.73,97.17,5.78,1.66
-37.63269,145.79811,1992,6,9,4.43,4.43,6.13,3.85,5.11,8.59,1.79,96.71,5.42,1.44
-37.63269,145.79811,1992,6,10,3.21,3.21,4.77,2.9,3.65,9.42,2.19,96.24,5,1.9
-37.63269,145.79811,1992,6,11,6.37,6.37,8.04,3.9,6.65,13.47,2.21,96.4,6.24,1.52
-37.63269,145.79811,1992,6,12,6.5,6.5,7.95,5.94,7.14,2.84,1.67,96.78,6.25,1.45
-37.63269,145.79811,1992,6,13,3.92,3.93,9.02,3.55,5.91,0.2,0.91,97.46,5.19,1.66
-37.63269,145.79811,1992,6,14,2.59,2.59,8.97,2.24,4.59,0.08,0.71,97.6,4.72,2.38
-37.63269,145.79811,1992,6,15,2.96,2.97,8.91,2.69,4.87,0.09,0.78,97.37,4.87,2.15
-37.63269,145.79811,1992,6,16,1.14,1.15,10.19,0.06,4.06,0.02,1.02,96.96,4.29,2.81
-37.63269,145.79811,1992,6,17,3.89,3.89,10.86,2.37,5.75,1.34,1.36,95.99,5.27,1.83
-37.63269,145.79811,1992,6,18,6.52,6.52,8.41,5.29,6.66,7.38,0.79,95.92,6.33,1.1
-37.63269,145.79811,1992,6,19,7.31,7.31,8.75,6.47,7.4,2.89,1.05,96.52,6.63,1.45
-37.63269,145.79811,1992,6,20,6.66,6.66,9.02,5.54,7.35,1.16,0.85,97.39,6.3,1.94
-37.63269,145.79811,1992,6,21,3.19,3.2,10.46,1.95,5.45,0.11,0.67,97.81,4.93,2.63
-37.63269,145.79811,1992,6,22,4.07,4.07,9.58,2.03,5.56,1.73,1.52,97.5,5.24,1.55
-37.63269,145.79811,1992,6,23,5.18,5.18,7.7,3.7,5.65,2.67,1.05,97.1,5.68,1.62
-37.63269,145.79811,1992,6,24,5.71,5.71,7.96,4.34,6.02,5.34,1.14,97.41,5.89,1.94
-37.63269,145.79811,1992,6,25,6.77,6.77,8.35,6.02,6.92,6.18,1.37,97.37,6.33,1.75
-37.63269,145.79811,1992,6,26,8.68,8.68,10.37,6.92,8.81,4.86,1.28,97.15,7.24,1.18
-37.63269,145.79811,1992,6,27,8.82,8.82,12.54,7.04,9.7,1.79,1.37,97.29,7.29,1.97
-37.63269,145.79811,1992,6,28,6.5,6.5,12.46,6,8.36,0.31,0.77,97.55,6.21,2.27
-37.63269,145.79811,1992,6,29,5.92,5.92,12.81,4.89,7.87,0.13,0.93,97.52,5.97,2.84
-37.63269,145.79811,1992,6,30,5.97,5.97,12.84,5.23,8.29,0.16,1.54,97.22,6,2.52
-37.63269,145.79811,1992,7,1,6.4,6.4,10.57,7.22,8.9,1.24,2.05,96.83,6.22,2.39
-37.63269,145.79811,1992,7,2,3.22,3.23,11.89,7.02,9.42,0.01,2.56,96.64,4.98,2.73
-37.63269,145.79811,1992,7,3,5.33,5.33,12.07,8.17,10.43,0.31,3.11,96.04,5.81,2.64
-37.63269,145.79811,1992,7,4,6.87,6.87,10.31,5.95,8.31,7.99,2.08,96.07,6.47,1.64
-37.63269,145.79811,1992,7,5,4.85,4.85,8.87,5.46,7.32,0.71,2.34,96.8,5.57,2.36
-37.63269,145.79811,1992,7,6,4.46,4.46,8.21,5.75,6.46,6.17,2,96.01,5.49,1.28
-37.63269,145.79811,1992,7,7,6.81,6.81,9.95,5.72,7.65,3,1.19,97.15,6.36,1.72
-37.63269,145.79811,1992,7,8,5.22,5.22,7.61,4.79,5.8,2.42,0.81,97.59,5.67,1.59
-37.63269,145.79811,1992,7,9,4.76,4.76,6.27,3.85,5.16,6.19,1.41,97.53,5.5,1.57
-37.63269,145.79811,1992,7,10,4.71,4.71,8,1.45,5.47,1.44,0.98,97.89,5.47,2.09
-37.63269,145.79811,1992,7,11,2.46,2.46,5.81,0.99,3.48,2.66,1.66,97.42,4.69,1.46
-37.63269,145.79811,1992,7,12,5.67,5.67,8.87,3.75,6.28,5.19,1.66,97.11,5.92,1.74
-37.63269,145.79811,1992,7,13,5.11,5.11,9.2,5.13,6.6,0.77,0.8,97.69,5.63,2.4
-37.63269,145.79811,1992,7,14,2.86,2.86,9.92,0.81,4.71,0.03,1.31,98.02,4.78,2.82
-37.63269,145.79811,1992,7,15,4.34,4.34,12.87,3.07,6.84,0.03,1.15,98.37,5.32,3.01
-37.63269,145.79811,1992,7,16,4.4,4.4,13.48,3.16,7.5,0.03,1.04,98.5,5.34,3.09
-37.63269,145.79811,1992,7,17,4.55,4.55,12.68,3.11,7.06,0.29,1.46,97.72,5.43,3.16
-37.63269,145.79811,1992,7,18,6.34,6.34,9.71,5.6,7.31,1.96,1.42,96.59,6.23,1.65
-37.63269,145.79811,1992,7,19,3.77,3.77,5.67,3.6,4.51,6.77,1.42,96.11,5.21,1.7
-37.63269,145.79811,1992,7,20,4.12,4.12,6.83,3.13,4.64,2.51,0.91,97.03,5.29,2.24
-37.63269,145.79811,1992,7,21,1.26,1.28,8.11,1.24,3.84,0.14,0.66,97.8,4.29,1.49
-37.63269,145.79811,1992,7,22,3.07,3.07,10.24,0.75,5.29,0.14,1.29,97.87,4.89,2.87
-37.63269,145.79811,1992,7,23,7.02,7.02,9.3,6.15,7.63,1.5,1.51,97.9,6.41,1.49
-37.63269,145.79811,1992,7,24,5.88,5.88,9.89,6.36,7.67,0.96,1.61,97.93,5.92,1.55
-37.63269,145.79811,1992,7,25,4.57,4.57,8.3,3.95,6.73,9.53,2.36,97.71,5.45,2.1
-37.63269,145.79811,1992,7,26,1.74,1.76,10.23,2.37,5.43,0.03,0.83,98.51,4.4,3.31
-37.63269,145.79811,1992,7,27,0.84,0.85,9.59,1.65,5.39,0.26,2.11,97.84,4.14,3.14
-37.63269,145.79811,1992,7,28,2.41,2.42,10.97,6.68,7.98,1.13,2.79,96.81,4.74,2.13
-37.63269,145.79811,1992,7,29,5.12,5.12,8.67,5.76,6.77,0.95,1.6,97.05,5.67,2.38
-37.63269,145.79811,1992,7,30,6.47,6.47,10.44,6.6,8.2,4.5,2.22,96.63,6.27,1.53
-37.63269,145.79811,1992,7,31,4.82,4.82,9,3.13,6.26,2.13,1.27,97.48,5.54,1.82
-37.63269,145.79811,1992,8,1,2.71,2.72,10.03,1.11,5.48,0.21,1.27,97.65,4.76,2.9
-37.63269,145.79811,1992,8,2,5.21,5.21,10.38,5.29,6.91,1.55,1.1,97.37,5.69,1.82
-37.63269,145.79811,1992,8,3,3.91,3.91,9.25,2.88,5.78,0.65,0.62,97.65,5.17,1.88
-37.63269,145.79811,1992,8,4,2.23,2.23,12.12,-1.2,5.07,0.35,1.12,97.71,4.63,3.37
-37.63269,145.79811,1992,8,5,6.3,6.3,11.96,5.65,8,5.02,2.19,96.8,6.17,2.24
-37.63269,145.79811,1992,8,6,6.39,6.39,9.54,5.08,6.93,5.17,1.17,96.21,6.25,2.84
-37.63269,145.79811,1992,8,7,4.37,4.37,11.05,4.96,7.04,0.18,1.04,96.17,5.43,2.67
